Quantity,Start_Lat,Start_Lon,Destination_Lat,Destination_Lon
1,16.876,79.201,17.882,83.341
1,16.876,79.201,17.647,82.897
1,16.876,79.201,17.647,82.897
1,16.876,79.201,15.175,77.074
1,16.876,79.201,15.265,77.059
1,16.876,79.201,13.243,79.94
1,16.876,79.201,16.922,77.987
1,16.876,79.201,17.734,82.86
1,16.876,79.201,17.37,82.701
1,16.876,79.201,17.189,82.012
1,16.876,79.201,18.124,83.374
1,16.876,79.201,13.055,79.906
1,16.876,79.201,18.537,73.855
1,16.876,79.201,19.516,78.574
1,16.876,79.201,19.516,78.574
1,16.876,79.201,18.376,79.245
1,16.876,79.201,18.376,79.245
1,16.876,79.201,18.376,79.245
1,16.876,79.201,18.376,79.245
1,16.876,79.201,17.209,80.365
1,16.876,79.201,16.703,77.81
1,16.876,79.201,14.427,79.734
1,16.876,79.201,17.823,83.364
1,16.876,79.201,18.111,82.881
1,16.876,79.201,17.189,82.012
1,16.876,79.201,17.189,82.012
1,16.876,79.201,17.004,82.229
1,16.876,79.201,17.413,82.239
1,16.876,79.201,17.252,81.663
1,16.876,79.201,17.252,81.663
1,16.876,79.201,17.246,82.094
1,16.876,79.201,16.928,82.113
1,16.876,79.201,13.127,80.247
1,16.876,79.201,12.695,79.948
1,16.786,79.611,17.65,82.54
1,16.786,79.611,15.399,75.211
1,16.786,79.611,20.246,85.989
1,16.703,77.81,18.244,79.194
1,15.095,77.989,12.838,75.267
1,15.095,77.989,13.709,79.833
1,15.095,77.989,14.315,75.458
1,15.095,77.989,12.613,77.967
1,15.095,77.989,12.423,78.554
1,15.095,77.989,11.504,77.961
1,15.095,77.989,11.515,77.414
1,15.095,77.989,10.875,76.976
1,15.095,77.989,10.875,76.976
1,14.968,78.007,11.674,78.222
1,14.968,78.007,11,76.956
1,14.968,78.007,11.004,77.0345
1,14.466,78.674,12.64,76.793
1,14.466,78.674,12.64,76.793
1,14.466,78.674,13.378,76.818
1,14.466,78.674,14.408,75.955
1,14.466,78.674,14.738,75.418
1,14.466,78.674,13.306,80.156
1,14.466,78.674,11.316,78.136
1,14.466,78.674,12.007,75.454
1,14.756,78.323,13.678,76.382
1,14.756,78.323,15.208,75.143
1,14.62,78.508,13.572,80.146
1,14.62,78.508,13.226,77.575
1,14.62,78.508,13.226,77.575
1,14.62,78.508,13.222,75.702
1,14.62,78.508,14.044,75.221
1,14.62,78.508,15.427,74.741
1,14.62,78.508,13.287,80.04
1,14.62,78.508,10.91,78.769
1,14.945,78.311,17.419,78.47
1,14.945,78.311,17.395,78.335
1,14.945,78.311,17.466,78.491
1,14.945,78.311,17.417,78.477
1,14.945,78.311,16.876,79.201
1,14.945,78.311,16.5563,80.572
1,14.945,78.311,15.933,80.628
1,14.945,78.311,17.413,82.239
1,14.945,78.311,17.481,82.155
1,14.945,78.311,17.481,82.155
1,14.945,78.311,17.041,81.562
1,14.945,78.311,13.226,77.575
1,14.945,78.311,13.226,77.575
1,14.945,78.311,13.226,77.575
1,14.945,78.311,13.435,77.519
1,14.945,78.311,13.226,77.575
1,14.945,78.311,12.997,76.354
1,14.945,78.311,12.898,76.226
1,14.945,78.311,13.429,74.783
1,16.829,80.811,11.522,79.307
1,15.807,77.98,13.154,78.132
1,15.003,78.106,13.709,79.833
1,15.003,78.106,12.61,76.798
1,15.003,78.106,12.644,79.893
1,15.003,78.106,12.644,79.893
1,15.003,78.106,11.613,78.393
1,15.003,78.106,11.613,78.393
1,15.003,78.106,11.613,78.393
1,15.335,78.308,17.85,78.392
1,15.335,78.308,17.85,78.392
1,15.335,78.308,17.85,78.392
1,15.335,78.308,16.703,77.81
1,15.335,78.308,13.326,79.599
1,15.335,78.308,13.226,77.575
1,15.335,78.308,12.885,75.054
1,15.335,78.308,13.996,75.659
1,15.335,78.308,12.954,80.257
1,15.335,78.308,12.278,78.97
1,15.335,78.308,12.097,78.196
1,15.444,77.893,11.506,77.865
1,15.284,77.9,17.0197,74.5295
1,15.284,77.9,13.678,76.382
1,15.284,77.9,14.738,75.418
1,15.284,77.9,12.982,78.967
1,15.284,77.9,11.004,77.0345
1,15.284,77.9,11.485,75.834
1,15.366,77.758,12.318,76.357
1,15.694,78.38,17.955,78.257
1,15.694,78.38,12.769,78.435
1,15.694,78.38,12.799,77.387
1,15.694,78.38,11.625,79.555
1,15.694,78.38,13.063,79.645
1,15.694,78.38,9.687,76.779
1,16.563,80.801,17.922,79.758
1,16.563,80.801,15.457,79.038
1,16.563,80.801,17.499,82.47
1,16.563,80.801,19.627,84.671
1,16.602,80.559,17.713,83.281
1,16.563,80.801,17.758,83.207
1,16.563,80.801,17.03,82.06
1,16.563,80.801,17.862,83.161
1,16.563,80.801,13.11,79.674
1,16.563,80.801,11.515,77.414
1,16.563,80.801,20.738,86.101
1,16.563,80.801,20.738,86.101
1,16.64,79.754,20.029,75.282
1,16.64,79.754,16.703,77.81
1,16.589,79.524,17.922,79.758
1,16.455,80.045,17.922,79.758
1,16.455,80.045,14.463,78.15
1,16.455,80.045,17.647,82.897
1,16.455,80.045,17.189,82.012
1,16.455,80.045,13.243,79.94
1,16.455,80.045,13.452,80.198
1,16.455,80.045,12.709,79.823
1,16.455,80.045,12.709,79.823
1,16.455,80.045,18.818,82.766
1,16.455,80.045,18.818,82.766
1,16.455,80.045,19.219,82.274
1,16.454,79.748,16.703,77.81
1,16.454,79.748,13.82,77.543
1,16.454,79.748,13.111,80.265
1,17.588,82.886,19.627,84.671
1,17.588,82.886,20.035,84.796
1,17.588,82.886,20.036,84.666
1,17.588,82.886,20.252,84.342
1,17.588,82.886,20.063,84.241
1,17.588,82.886,18.447,82.072
1,17.588,82.886,18.174,81.54
1,17.588,82.886,18.906,82.878
1,18.502,83.254,20.45,85.706
1,13.336,77.638,12.986,75.343
1,13.139,78.218,13.038,79.828
1,13.139,78.218,13.306,80.156
1,12.838,75.267,11.022,76.238
1,12.838,75.267,13.226,77.575
1,15.27,76.787,12.001,75.526
1,15.232,76.235,15.317,73.939
1,15.232,76.235,12.981,74.803
1,15.232,76.235,14.03,74.528
1,15.11,76.533,13.226,77.575
1,15.11,76.533,13.154,78.132
1,15.11,76.533,15.96,75.34
1,17.031,77.192,19.05,73.07
1,17.031,77.192,18.82,75.031
1,17.031,77.192,18.579,73.853
1,17.031,77.192,18.579,73.853
1,17.031,77.192,18.579,73.853
1,17.031,77.192,18.579,73.853
1,17.031,77.192,18.559,73.779
1,17.031,77.192,19.266,73.594
1,17.031,77.192,19.266,73.594
1,17.031,77.192,18.948,75.839
1,17.031,77.192,14.448,75.948
1,17.031,77.192,13.803,76.651
1,17.031,77.192,14.759,76.396
1,17.031,77.192,15.877,75.305
1,16.987,77.191,19.549,74.713
1,16.987,77.191,19.549,74.713
1,16.987,77.191,19.549,74.713
1,16.987,77.191,19.549,74.713
1,16.987,77.191,18.572,74.07
1,16.987,77.191,18.572,74.07
1,16.987,77.191,18.572,74.07
1,16.987,77.191,18.568,73.916
1,16.987,77.191,18.921,75.519
1,16.987,77.191,18.535,73.931
1,16.987,77.191,18.82,75.031
1,16.987,77.191,18.579,73.853
1,16.987,77.191,18.579,73.853
1,16.987,77.191,18.559,73.779
1,16.987,77.191,18.599,73.927
1,16.987,77.191,18.484,74.026
1,16.987,77.191,18.582,73.983
1,16.987,77.191,18.582,73.983
1,16.987,77.191,18.572,74.07
1,16.987,77.191,18.572,74.07
1,16.987,77.191,18.572,74.07
1,16.987,77.191,18.572,74.07
1,16.987,77.191,18.572,74.07
1,16.987,77.191,17.857,74.358
1,16.987,77.191,17.814,76.24
1,16.987,77.191,17.666,74.173
1,16.987,77.191,17.111,74.783
1,16.987,77.191,17.273,73.457
1,16.987,77.191,17.273,73.457
1,16.987,77.191,20.117,74.398
1,16.987,77.191,20.029,75.282
1,16.987,77.191,18.948,75.839
1,16.987,77.191,19.72,78.771
1,16.987,77.191,18.376,79.245
1,16.987,77.191,18.387,79.1
1,16.987,77.191,16.455,80.045
1,16.987,77.191,14.466,79.987
1,16.987,77.191,12.898,76.456
1,16.987,77.191,12.943,75.75
1,16.987,77.191,13.15,75.59
1,16.987,77.191,13.733,75.829
1,16.987,77.191,13.501,75.999
1,16.987,77.191,15.247,75.141
1,16.987,77.191,15.828,75.053
1,17.065,76.945,19.05,73.07
1,17.26,76.869,18.572,74.07
1,17.26,76.869,18.484,74.026
1,17.26,76.869,20.642,74.016
1,17.409,77.417,20.194,73.073
1,17.409,77.417,18.484,74.026
1,17.409,77.417,13.626,76.29
1,17.409,77.417,15.318,75.176
1,17.409,77.417,14.794,74.623
1,17.258,77.35,15.196,74.118
1,17.258,77.35,18.579,73.853
1,17.258,77.35,17.948,73.848
1,17.258,77.35,18.036,75.392
1,17.258,77.35,19.73,75.582
1,16.221,75.625,18.572,74.07
1,16.221,75.625,18.572,74.07
1,16.221,75.625,19.051,75.141
1,16.221,75.625,19.035,74.65
1,16.221,75.625,18.915,74.391
1,16.221,75.625,17.273,73.457
1,16.221,75.625,12.833,75.3
1,16.221,75.625,13.955,74.576
1,16.243,75.18,18.921,75.519
1,16.243,75.18,17.273,73.457
1,16.243,75.18,13.393,74.805
1,16.243,75.18,13.996,75.659
1,16.243,75.18,13.955,74.576
1,13.039,80.226,11.674,78.222
1,12.695,79.948,10.843,78.133
1,12.695,79.948,10.843,78.133
1,12.695,79.948,11.022,78.953
1,11.954,79.417,9.857,77.378
1,11.021,78.926,13.038,79.828
1,11.021,78.926,13.065,80.252
1,11.021,78.926,9.175,77.398
1,11.021,78.926,8.748,77.938
1,11.021,78.926,8.31,77.257
1,11.021,78.926,12.001,75.526
1,11.021,78.926,11.976,75.417
1,11.021,78.926,11.841,75.609
1,11.021,78.926,9.882,77.027
1,11.021,78.926,9.56,76.75
1,11.021,78.926,8.699,76.867
1,11.168,79.148,14.427,79.734
1,11.168,79.148,11.954,75.364
1,11.168,79.148,12,75
1,11.168,79.148,11,75
1,11.168,79.148,9,76
1,11.168,79.148,8,77
1,11.042,79.041,13,80
1,11.042,79.041,9,78
1,10.84542,78.78655,23,75
1,10.84542,78.78655,23,75
1,10.88444,78.7146,27,77
1,10.8658,78.79615,27,77
1,11.137,79.003,28,77
1,11.137,79.003,28,77
1,11.161,79.244,9.591,77.993
1,11.161,79.244,9.591,77.993
1,11.009,79.197,13.226,77.575
1,11.009,79.197,13.154,78.132
1,11.009,79.197,12.204,75.867
1,11.009,79.197,8.991,77.295
1,11.009,79.197,8.408,78.059
1,11.009,79.197,10.746,77.104
1,11.009,79.197,11.841,75.609
1,11.009,79.197,11.841,75.609
1,11.009,79.197,11.841,75.609
1,11.009,79.197,11.426,75.85
1,11.009,79.197,11.132,76.156
1,11.009,79.197,11.139,76.049
1,11.009,79.197,11.139,76.049
1,11.009,79.197,10.796,76.403
1,10.681,78.043,12.347,76.634
1,10.681,78.043,12.136,76.452
1,8.819,77.699,13.025,80.257
1,8.748,78.033,9.99,76.658
1,13.152,79.686,11.717,92.617
1,13.11,79.674,11.156,78.19
1,13.11,79.674,11.331,77.953
1,12.934,79.335,11.071,77.017
1,11.613,78.393,10.061,76.326
1,11.674,78.222,12.001,75.526
1,11.674,78.222,8.916,76.877
1,10.755,76.771,10.943,79.756
1,10.197,76.215,11.822,77.86
1,10.061,76.326,12.778,79.135
1,9.6,76.433,17.466,78.491
1,8.902,76.602,13.243,79.94
1,22.555,88.356,27.946,95.184
1,23.493,87.735,27.946,95.184
1,23.428,87.768,26.1284,91.7723
1,23.428,87.768,25.469,84.544
1,23.428,87.768,25.074,84.914
1,22.414,87.267,24.161,88.231
1,22.417,87.883,26.503,90.969
1,22.414,87.267,25.452,85.257
1,22.414,87.267,26.151,85.331
1,22.414,87.267,13.063,79.645
1,22.613,87.71,24.713,87.925
1,23.25,87.385,26.421,90.596
1,26.66,89.084,26.151,85.331
1,24.161,88.231,26.118,91.406
1,20.222,86.344,20.398,82.745
1,20.738,86.101,25.21,86.527
1,18.534,81.922,21.285,81.82
1,19.464,83.101,20.09,85.511
1,21.415,83.686,26.019,85.962
1,21.991,83.656,22.941,83.123
1,22.08,84.511,22.414,87.267
1,22.08,84.511,22.414,87.267
1,22.08,84.511,20.856,86.152
1,22.08,84.511,20.856,86.152
1,22.08,84.511,20.856,86.152
1,22.08,84.511,20.129,84.047
1,22.08,84.511,23.692,85.988
1,22.08,84.511,23.692,85.988
1,22.08,84.511,23.692,85.988
1,22.08,84.511,26.151,85.331
1,22.08,84.511,20.997,85.985
1,22.242,85.047,23.692,85.988
1,26.118,91.406,27.833,95.221
1,26.416,92.844,27.589,91.873
1,26.118,91.406,26.66,89.084
1,26.118,91.406,26.067,90.022
1,26.118,91.406,27.007,94.82
1,25.796,93.047,26.2355,93.618
1,25.796,93.047,27.109,94.87
1,25.796,93.047,27.378,95.283
1,25.796,93.047,28.918,94.814
1,25.796,93.047,27.289,93.597
1,26.021,93.779,26.486,90.694
1,26.782,92.939,27.589,91.873
1,27.594,94.724,28.918,94.814
1,25.016,92.549,22.912,92.498
1,25.016,92.549,23.378,93.128
1,25.87,91.882,27.025,95.016
1,25.87,91.882,27.833,95.221
1,25.484,92.275,22.91,92.76
1,25.484,92.275,23.89,91.403
1,25.484,92.275,23.201,91.583
1,25.484,92.275,26.422,90.98
1,25.484,92.275,26.34,91.011
1,25.484,92.275,26.416,92.844
1,25.484,92.275,26.416,92.844
1,25.484,92.275,26.416,92.844
1,25.484,92.275,23.89,91.403
1,24.198,92.727,23.85,93.215
1,25.401,85.317,26.492,87.033
1,25.341,85.606,27.079,84.612
1,25.341,85.606,27.079,84.612
1,24.601,87.886,24.09,83.886
1,25.152,83.537,26.85,84.676
1,24.766,84.387,26.793,82.768
1,24.766,84.387,26.505,84.42
1,24.766,84.387,26.505,84.42
1,23.692,85.988,25.469,84.544
1,23.692,85.988,25.262,86.462
1,23.692,85.988,25.997,85.441
1,24.005,86.406,26.019,85.962
1,22.583,86.453,25.733,85.782
1,26.532,86.155,23.385,85.292
1,28.643,77.22,30.898,75.932
1,28.7141,76.4878,31.236,75.416
1,28.7141,76.4878,30.863,74.632
1,28.128,76.605,26.456,78.75
1,28.584,76.38,32.107,75.31
1,28.584,76.38,30.634,77.272
1,28.483,76.473,30.805,75.836
1,28.483,76.473,31.573,75.006
1,28.483,76.473,27.961,78.341
1,28.483,76.473,28.14,79.26
1,28.495,76.271,30.695,76.126
1,31.062,76.489,32.461,76.474
1,31.062,76.489,32.461,76.474
1,31.062,76.489,32.894,75.328
1,31.062,76.489,32.894,75.328
1,31.062,76.489,32.894,75.328
1,31.062,76.489,30.495,79.579
1,31.062,76.489,30.437,78.537
1,31.062,76.489,32.763,74.788
1,31.062,76.489,32.894,75.328
1,31.062,76.489,32.894,75.328
1,30.578,75.189,30.229,77.582
1,31.473,75.858,33.89,74.663
1,31.473,75.858,34.187,74.764
1,30.746,76.742,32.257,77.175
1,31.257,76.973,30.183,75.042
1,31.257,76.973,30.183,75.042
1,31.257,76.973,31.915,78.585
1,31.622,77.231,33.467,76.885
1,32.662,74.952,32.894,75.328
1,32.662,74.952,34.367,75.591
1,34.187,74.764,34.367,75.591
1,34.226,74.775,34.367,75.591
1,34.226,74.775,34.367,75.591
1,28.401,77.535,30.207,78.838
1,28.764,77.486,25.38,83.057
1,28.093,77.926,28.535,79.975
1,28.386,77.687,25.557,81.139
1,28.386,77.687,27.529,81.814
1,27.126,79.657,25.148,81.632
1,25.672,79.511,24.71,82.614
1,25.672,79.511,27.203,83.533
1,25.672,79.511,26.19,83.978
1,25.297,81.74,26.848,81.062
1,25.458,82.823,26.825,77.864
1,25.458,82.823,26.842,80.907
1,25.303,82.374,25.589,85.117
1,26.363,82.464,27.726,80.037
1,26.363,82.464,27.848,80.532
1,26.363,82.464,27.821,80.168
1,26.842,80.907,28.677,77.157
1,26.242,82.227,26.806,83.694
1,26.242,82.227,26.966,75.763
1,26.242,82.227,26.996,78.864
1,26.242,82.227,26.765,79.093
1,26.242,82.227,27.584,79.369
1,26.242,82.227,25.473,83.787
1,26.242,82.227,26.87,83.552
1,26.233,81.202,25.632,83.779
1,26.233,81.202,25.748,84.119
1,26.322,81.187,27.485,78.874
1,26.322,81.187,28.538,79.895
1,26.322,81.187,27.248,83.574
1,26.322,81.187,26.906,83.773
1,26.322,81.187,25.779,83.275
1,24.362,83.064,26.363,82.464
1,24.362,83.064,25.401,85.317
1,28.303,79.325,29.847,80.537
1,28.935,77.894,30.495,79.579
1,27.62,80.843,28.386,77.687
1,27.305,78.168,26.829,81.015
1,25.5,78.754,27.286,80.128
1,26.041,79.312,24.71,82.614
1,27.533,76.727,26.03,79.969
1,27.9,76.253,30.001,77.531
1,27.9,76.253,29.415,77.743
1,27.9,76.253,29.415,77.743
1,27.9,76.253,29.391,77.927
1,28.007,76.375,28.152,74.547
1,27.764,76.521,28.68,78.721
1,26.863,75.763,28.877,74.064
1,27.669,76.115,31.062,76.489
1,27.669,76.115,26.772,77.75
1,27.669,76.115,29.791,74.406
1,27.669,76.115,29.041,74.558
1,27.6287,76.3361,26.687,77.444
1,26.411,74.684,26.67,79.976
1,26.411,74.684,26.842,80.907
1,26.411,74.684,28.971,79.411
1,26.411,74.684,28.971,79.411
1,26.411,74.684,25.469,78.633
1,26.411,74.684,28.058,76.895
1,26.411,74.684,27.4211,76.6407
1,26.411,74.684,23.475,74.364
1,26.411,74.684,23.026,72.577
1,26.411,74.684,24.035,72.224
1,26.411,74.684,22.322,73.166
1,26.411,74.684,21.162,72.962
1,26.411,74.684,23,75
1,26.411,74.684,23,75
1,26.306,74.195,27,77
1,26.306,74.195,27,77
1,25.9309,73.2706,28,77
1,25.9309,73.2706,28,77
1,25.9309,73.2706,29.307,76.397
1,25.9309,73.2706,29.368,76.881
1,25.9309,73.2706,29.368,76.881
1,25.9309,73.2706,30.695,76.126
1,25.9309,73.2706,31.216,75.109
1,25.9309,73.2706,28.089,78.058
1,25.9309,73.2706,28.386,77.687
1,25.9309,73.2706,28.386,77.687
1,25.9309,73.2706,28.386,77.687
1,25.9309,73.2706,28.386,77.687
1,25.9309,73.2706,28.386,77.687
1,25.9309,73.2706,28.297,79.42
1,25.9309,73.2706,28.08,79.04
1,25.9309,73.2706,28.861,79.027
1,25.9309,73.2706,28.987,77.726
1,25.9309,73.2706,28.058,76.895
1,25.9309,73.2706,27.222,77.538
1,25.9309,73.2706,26.785,76.9
1,25.9309,73.2706,26.521,76.964
1,25.9309,73.2706,25.491,76.383
1,25.9309,73.2706,27.5781,77.4998
1,25.9309,73.2706,28.434,75.598
1,25.9309,73.2706,28.421,73.372
1,25.9309,73.2706,28.706,72.592
1,25.9309,73.2706,29.096,73.866
1,25.9309,73.2706,29.096,73.866
1,25.9309,73.2706,29.096,73.866
1,25.9309,73.2706,27.098,70.787
1,25.9309,73.2706,27.098,70.787
1,25.9309,73.2706,27.449,71.664
1,25.9309,73.2706,22.723,75.87
1,25.9309,73.2706,22.723,75.87
1,26.318,73.944,28.674,77.014
1,26.318,73.944,28.611,76.415
1,26.318,73.944,28.611,76.415
1,26.318,73.944,28.611,76.415
1,26.318,73.944,28.611,76.415
1,26.318,73.944,29.868,76.477
1,26.318,73.944,30.149,76.686
1,26.318,73.944,28.558,77.603
1,26.318,73.944,28.985,77.85
1,26.318,73.944,25.47,75.777
1,26.318,73.944,28.474,75.548
1,26.318,73.944,27.927,75.774
1,25.243,73.307,30.647,75.155
1,25.243,73.307,29.303,76.746
1,25.243,73.307,27.764,76.521
1,25.243,73.307,24.773,72.548
1,25.243,73.307,24.487,72.475
1,25.243,73.307,26.791,76.203
1,25.243,73.307,28.178,73.177
1,25.243,73.307,28.178,73.177
1,25.243,73.307,29.66,73.44
1,25.243,73.307,29.338,73.521
1,25.243,73.307,29.041,74.558
1,25.243,73.307,24.113,71.934
1,25.243,73.307,22.273,74.498
1,24.759,72.774,29.835,75.524
1,24.759,72.774,24.829,74.78
1,24.759,72.774,27.223,77.351
1,24.759,72.774,27.246,77.279
1,24.759,72.774,25.002,76.103
1,24.759,72.774,24.957,76.519
1,24.759,72.774,27.052,74.623
1,24.759,72.774,27.141,73.055
1,24.759,72.774,21.955,70.65
1,24.759,72.774,21.373,70.414
1,24.759,72.774,22.434,70.479
1,24.759,72.774,21.262,73.069
1,24.759,72.774,21.262,73.069
1,24.759,72.774,24.349,75.724
1,24.779,73.007,27.344,72.941
1,24.839,73.124,25.814,70.434
1,24.839,73.124,22.761,72.248
1,24.839,73.124,22.761,72.248
1,24.839,73.124,22.838,72.955
1,24.839,73.124,22.838,72.955
1,24.839,73.124,22.838,72.955
1,24.488,74.374,31.11,76.155
1,24.868,75.724,29.0583,76.9792
1,24.868,75.724,28.324,78.24
1,24.868,75.724,29.401,77.535
1,24.868,75.724,25.098,72.212
1,24.868,75.724,28.289,75.715
1,24.868,75.724,28.877,74.064
1,24.868,75.724,30.001,73.864
1,24.868,75.724,27.064,74.188
1,24.868,75.724,25.713,72.164
1,24.868,75.724,23.807,73.035
1,24.868,75.724,24.423,72.185
1,24.868,75.724,22.457,72.792
1,24.868,75.724,22.457,72.792
1,24.868,75.724,22.245,73.233
1,24.868,75.724,22.245,73.233
1,24.868,75.724,21.779,72.922
1,24.868,75.724,21.69,74.694
1,24.868,75.724,22.702,74.615
1,24.829,74.78,30.805,75.836
1,24.829,74.78,27.367,77.713
1,24.829,74.78,28.025,76.843
1,24.829,74.78,27.908,76.462
1,24.829,74.78,26.92,75.788
1,24.829,74.78,26.879,75.731
1,24.829,74.78,26.486,76.133
1,24.829,74.78,26.146,75.672
1,24.829,74.78,26.772,77.75
1,24.829,74.78,28.512,74.167
1,24.829,74.78,28.346,74.699
1,24.829,74.78,28.421,73.372
1,24.829,74.78,29.271,74.549
1,24.829,74.78,27.659,75.343
1,24.829,74.78,27.172,73.645
1,24.829,74.78,27.052,74.623
1,24.829,74.78,25.098,72.212
1,24.829,74.78,25.365,71.391
1,24.829,74.78,22.02,70.746
1,24.829,74.78,23.026,72.577
1,24.829,74.78,23.1307,72.6348
1,24.829,74.78,23.609,72.466
1,24.829,74.78,24.072,71.597
1,24.829,74.78,23.765,71.168
1,24.829,74.78,23.027,73.169
1,24.829,74.78,22.72,73.629
1,24.829,74.78,21.87,72.693
1,24.829,74.78,21.285,72.972
1,24.829,74.78,21.184,72.689
1,24.829,74.78,20.418,73.122
1,24.829,74.78,21.269,74.883
1,24.829,74.78,25.984,78.898
1,24.829,74.78,24.333,76.75
1,24.563,74.645,29.615,74.901
1,24.563,74.645,26.879,75.731
1,24.563,74.645,26.926,75.787
1,24.563,74.645,26.76,76.087
1,24.563,74.645,26.818,75.902
1,24.563,74.645,26.543,76.19
1,24.563,74.645,27.139,75.666
1,24.563,74.645,28.512,74.167
1,24.563,74.645,29.023,74.973
1,24.563,74.645,26.751,72.788
1,24.563,74.645,25.736,71.473
1,24.563,74.645,26.083,72.274
1,24.563,74.645,25.661,72.279
1,24.563,74.645,21.767,70.865
1,24.829,74.78,28.655,77.183
1,24.829,74.78,29.575,75.803
1,24.829,74.78,30.007,77.227
1,24.829,74.78,28.194,77.604
1,24.829,74.78,27.51,78.71
1,24.829,74.78,29.299,80.07
1,24.829,74.78,28.937,79.466
1,24.829,74.78,26.811,75.547
1,24.829,74.78,28.038,74.876
1,24.829,74.78,27.064,74.188
1,24.829,74.78,23.0219,72.577
1,24.829,74.78,22.761,72.248
1,24.829,74.78,24.423,72.185
1,24.829,74.78,22.245,73.233
1,24.829,74.78,22.245,73.233
1,24.829,74.78,21.246,72.856
1,24.829,74.78,21.405,73.212
1,24.829,74.78,21.405,73.212
1,24.829,74.78,21.262,73.069
1,24.829,74.78,21.173,72.794
1,24.829,74.78,22.588,77.989
1,24.829,74.78,23.924,76.873
1,24.774,74.756,28.379,76.952
1,24.774,74.756,28.368,76.941
1,24.774,74.756,28.584,76.38
1,24.774,74.756,28.401,77.535
1,24.774,74.756,28.055,78.177
1,24.774,74.756,26.421,76.663
1,24.774,74.756,26.37,77.648
1,24.625,73.865,28.7141,76.4878
1,24.625,73.865,27.528,77.251
1,24.625,73.865,24.71,76.247
1,24.625,73.865,28.136,75.355
1,24.625,73.865,28.178,73.177
1,24.625,73.865,29.396,73.563
1,24.625,73.865,27.659,75.343
1,24.625,73.865,22.245,73.233
1,24.625,73.865,19.0857,72.8895
1,24.625,73.865,22.314,74.365
1,24.702,73.811,27.141,73.055
1,26.217,76.468,24.568,73.656
1,25.47,75.777,27.31,79.036
1,25.47,75.777,28.007,76.375
1,25.47,75.777,22.713,75.782
1,25.47,75.777,23.498,75.68
1,24.66,75.931,27.906,78.087
1,24.66,75.931,27.015,75.9
1,24.66,75.931,26.785,76.9
1,24.66,75.931,26.785,76.9
1,24.66,75.931,23.478,77.396
1,23.566,74.322,21.531,72.964
1,27.637,75.288,29.338,73.521
1,27.637,75.288,29.627,74.206
1,28.258,73.399,25.197,73.291
1,28.258,73.399,25.193,73.442
1,29.096,73.866,31.573,75.006
1,29.096,73.866,31.823,75.78
1,27.005,73.694,29.657,78.073
1,27.005,73.694,27.254,76.801
1,27.005,73.694,23.195,74.184
1,27.005,73.694,29.175,75.069
1,27.005,73.694,26.47,71.547
1,26.732,73.153,28.824,77.134
1,26.732,73.153,31.377,75.651
1,26.732,73.153,32.657,74.902
1,26.732,73.153,25.488,81.984
1,26.732,73.153,26.842,80.907
1,26.732,73.153,22.245,73.233
1,26.732,73.153,17.331,76.803
1,26.732,73.153,21.528,86.872
1,26.732,73.153,23.304,85.098
1,26.686,73.723,32.715,74.951
1,26.686,73.723,27.159,83.697
1,26.686,73.723,22.89,72.597
1,26.686,73.723,22.402,73.081
1,26.686,73.723,11.674,78.222
1,22.02,70.746,22.245,73.233
1,22.02,70.746,21.779,72.922
1,21.955,70.65,24.256,72.706
1,21.955,70.65,23.659,71.973
1,21.955,70.65,22.458,73.062
1,21.955,70.65,22.532,73.246
1,21.955,70.65,22.532,73.246
1,23.4241,69.6696,22.761,72.248
1,23.4241,69.6696,22.987,72.563
1,23.4241,69.6696,22.994,72.663
1,23.4241,69.6696,23.253,72.699
1,23.4241,69.6696,23.429,71.925
1,23.4241,69.6696,23.821,71.975
1,23.4241,69.6696,22.838,72.955
1,23.4241,69.6696,22.245,73.233
1,22.229,70.385,22.838,72.955
1,22.229,70.385,22.322,73.166
1,22.229,70.385,22.245,73.233
1,22.315,70.204,23.842,70.668
1,22.315,70.204,23.624,69.959
1,21.373,70.414,22.983,72.502
1,21.373,70.414,21.779,72.922
1,21.373,70.414,22.539,72.125
1,21.373,70.414,23.072,70.09
1,21.373,70.414,23.624,69.959
1,21.373,70.414,22.976,72.836
1,21.373,70.414,23.253,72.699
1,21.373,70.414,22.761,72.248
1,21.373,70.414,22.761,72.248
1,21.373,70.414,23.253,72.699
1,21.373,70.414,22.457,72.792
1,21.373,70.414,21.173,72.794
1,21.373,70.414,19.549,74.713
1,21.373,70.414,19.549,74.713
1,21.373,70.414,19.549,74.713
1,21.373,70.414,19.549,74.713
1,21.373,70.414,13.023,75.085
1,22.772,71.592,27.661,76.008
1,22.772,71.592,27.661,76.008
1,21.682,71.37,22.838,72.955
1,21.682,71.37,22.838,72.955
1,20.988,71.386,23.049,72.512
1,20.988,71.386,23.151,72.64
1,20.988,71.386,23.07,72.657
1,20.988,71.386,22.761,72.248
1,20.988,71.386,21.779,72.922
1,23.539,68.601,25.713,72.164
1,23.539,68.601,22.02,70.746
1,23.539,68.601,22.435,70.54
1,23.539,68.601,22.497,70.082
1,23.539,68.601,22.574,70.722
1,23.539,68.601,21.337,71.303
1,23.539,68.601,23.63,70.915
1,23.539,68.601,23.033,72.618
1,23.539,68.601,22.976,72.836
1,23.539,68.601,23.253,72.699
1,23.539,68.601,22.245,73.233
1,23.539,68.601,21.605,73.044
